2167,0.089081
2167,0.090094
2167,0.089349
2167,0.090544
2167,0.089393
2167,0.089677
2167,0.090516
2167,0.088662
2167,0.089344
2167,0.090381
2167,0.089577
2167,0.089056
2167,0.089713
2167,0.089067
2167,0.089166
2167,0.089793
2167,0.089544
2167,0.090293
2167,0.089632
2167,0.089651
2167,0.090079
2167,0.089486
2167,0.090013
2167,0.089408
2167,0.090551
2167,0.091054
2167,0.087595
2167,0.088342
2167,0.089137
2167,0.090375
2167,0.091548
2167,0.089646
2167,0.089838
2167,0.089392
2167,0.090755
2167,0.089487
2167,0.090641
2167,0.088356
2167,0.089470
2167,0.089138
2167,0.089306
2167,0.089616
2167,0.090085
2167,0.091225
2167,0.089635
2167,0.089847
2167,0.090061
2167,0.089054
2167,0.090918
2167,0.090699
2167,0.090002
2167,0.089054
2167,0.087822
2167,0.089374
2167,0.093373
2167,0.089357
2167,0.088363
2167,0.088918
2167,0.089568
2167,0.092548
